EQ_ID,Mag
013832,8.6
013834,8.5
013835,8.6
013836,8.7
013838,8.6
013840,8.4
013841,8.6
013842,8.5
013843,8.5
013846,8.5
013847,8.4
013848,8.4
013849,8.5
013850,8.5
013851,8.5
013852,8.5
013853,8.4
013854,8.4
013855,8.4
013856,8.5
013860,8.6
013861,8.3
013862,8.4
013864,8.7
013865,8.5
013866,8.6
013867,8.4
013870,8.6
013872,8.5
013874,8.7
013875,8.5
013878,8.6
013879,8.7
013880,8.6
013881,8.5
013882,8.4
013883,8.6
013884,8.6
013885,8.6
013886,8.4
013887,8.6
013888,8.4
013889,8.6
013890,8.8
013891,8.5
013893,8.8
013894,8.7
013895,8.7
013896,8.4
013897,8.5
013898,8.4
013899,8.5
013900,8.4
013901,8.7
013902,8.4
013904,8.6
013906,8.6
013907,8.4
013908,8.6
013909,8.4
013910,8.5
013911,8.7
013912,8.5
013913,8.4
013914,8.8
013915,8.5
013916,8.4
013918,8.5
013919,8.5
013921,8.8
013922,8.6
013924,8.7
013926,8.5
013927,8.6
013928,8.4
013929,8.5
013930,8.7
013931,8.5
013932,8.3
013933,8.5
013935,8.5
013937,8.4
013938,8.7
013939,8.5
013940,8.5
013941,8.8
013942,8.7
013943,8.3
013944,8.5
013945,8.8
013946,8.6
013947,8.6
013948,8.7
013949,8.6
013950,8.4
013951,8.6
013952,8.5
013953,8.5
013954,8.5
013955,8.9
013957,8.4
013958,8.7
013959,8.5
013960,8.8
013961,8.5
013962,8.6
013963,8.6
013964,8.8
013967,8.3
013968,8.6
013969,8.6
013970,8.5
013972,8.7
013973,8.6
013974,8.7
013976,8.6
013977,8.6
013978,8.6
013981,8.6
013982,8.4
013983,8.6
013984,8.5
013985,8.6
013986,8.4
013987,8.5
013990,8.6
013993,8.3
013994,8.7
013995,8.5
013996,8.7
013997,8.5
013998,8.5
014000,8.8
014002,8.6
014003,8.5
014004,8.6
014005,8.5
014006,8.6
014007,8.6
014009,8.5
014010,8.7
014011,8.8
014012,8.8
014014,8.4
014015,8.6
014016,8.6
014018,8.5
014019,8.7
014020,8.5
014021,8.7
014023,8.7
014024,8.5
014025,8.6
014026,8.6
014027,8.7
014028,8.5
014029,8.5
014030,8.7
014031,8.7
014032,8.6
014033,8.5
014034,8.5
014035,8.7
014036,8.4
014037,8.7
014038,8.3
014040,8.7
014042,8.7
014043,8.3
014044,8.4
014045,8.6
014047,8.5
014049,8.5
014050,8.6
014051,8.7
014053,8.6
014054,8.4
014055,8.6
014056,8.5
014057,8.7
014058,8.8
014060,8.6
014061,8.8
014062,8.6
014063,8.6
014064,8.5
014065,8.7
014066,8.7
014067,8.5
014068,8.5
014072,8.5
014073,8.6
014074,8.6
014076,8.7
014077,8.8
014079,8.7
014080,8.7
014081,8.8
014083,8.6
014084,8.8
014085,8.5
014086,8.4
014087,8.4
014088,8.5
014089,8.6
014090,8.7
014091,8.5
014092,8.5
014093,8.6
014094,8.5
014096,8.8
014098,8.6
014099,8.7
014100,8.4
014101,8.6
014104,8.3
014105,8.8
014107,8.8
014108,8.9
014109,8.6
014110,8.4
014111,8.6
014113,8.4
014114,8.6
014115,8.6
014116,8.6
014117,8.7
014118,8.5
014119,8.5
014120,8.7
014124,8.3
014125,8.8
014127,8.5
014129,8.2
014130,8.4
014131,8.5
014133,8.5
014134,8.5
014135,8.5
014138,8.6
014139,8.5
014140,8.6
014142,8.6
014144,8.3
014147,8.6
014149,8.5
014150,8.6
014152,8.5
014153,8.6
014154,8.6
014155,8.6
014156,8.4
014157,8.6
014160,8.7
014161,8.7
014162,8.4
014166,8.6
014167,8.5
014171,8.4
014172,8.5
014173,8.6
014174,8.6
014175,8.6
014176,8.4
014178,8.2
014180,8.6
014181,8.4
014183,8.7
014186,8.5
014187,8.6
014189,8.5
014190,8.5
014191,8.8
014192,8.6
014194,8.6
014195,8.5
014196,8.7
014197,8.6
014198,8.4
014199,8.8
014200,8.5
014201,8.7
014202,8.6
014203,8.6
014204,8.4
014205,8.4
014206,8.6
014207,8.4
014209,8.6
014210,8.6
014211,8.3
014212,8.6
014213,8.6
014215,8.5
014217,8.6
014219,8.4
014220,8.5
014221,8.6
014222,8.7
014224,8.5
014225,8.6
014227,8.5
014228,8.6
014229,8.3
014231,8.3
014232,8.6
014233,8.6
014236,8.5
014238,8.5
014239,8.6
014240,8.4
014242,8.7
014243,8.6
014244,8.3
014246,8.7
014248,8.6
014250,8.7
014251,8.6
014252,8.6
014255,8.9
014256,8.5
014257,8.9
014258,8.6
014259,8.5
014261,8.4
014262,8.4
014265,8.3
014266,8.5
014268,8.5
014269,8.8
014270,8.2
014271,8.6
014272,8.5
014274,8.7
014276,8.2
014277,8.6
014279,8.4
014282,8.7
014286,8.4
014287,8.8
014288,8.6
014290,8.5
014291,8.7
014292,8.5
014293,8.6
014294,8.4
014295,8.5
014296,8.6
014297,8.6
014298,8.8
014299,8.3
014300,8.4
014301,8.4
014303,8.7
014305,8.7
014306,8.7
014307,8.4
014308,8.4
014309,8.7
014310,8.7
014311,8.6
014312,8.4
014313,8.6
014314,8.5
014316,8.6
014317,8.4
014318,8.5
014319,8.7
014320,8.6
014322,8.4
014323,8.5
014324,8.6
014325,8.4
014326,8.5
014327,8.5
014328,8.4
014329,8.4
014330,8.5
014331,8.4
014333,8.4
014334,8.5
014335,8.4
014336,8.8
014337,8.5
014338,8.3
014340,8.5
014341,8.6
014342,8.7
014344,8.5
014345,8.7
014347,8.3
014349,8.6
014351,8.7
014352,8.3
014353,8.7
014354,8.3
014355,8.2
014356,8.5
014357,8.5
014358,8.6
014360,8.4
014361,8.6
014362,8.7
014364,8.6
014365,8.5
014366,8.5
014367,8.4
014368,8.2
014369,8.6
014370,8.6
014373,8.7
014374,8.6
014375,8.5
014376,8.5
014377,8.7
014378,8.6
014379,8.6
014381,8.7
014382,8.6
014383,8.4
014384,8.4
014385,8.6
014386,8.6
014387,8.8
014388,8.6
014389,8.4
014390,8.3
014391,8.6
014393,8.6
014395,8.5
014397,8.5
014398,8.3
014399,8.7
014400,8.5
014401,8.6
014402,8.7
014405,8.6
014407,8.7
014408,8.7
014409,8.8
014410,8.6
014411,8.8
014413,8.6
014415,8.7
014416,8.6
014417,8.6
014418,8.7
014419,8.8
014420,8.9
014422,8.7
014423,8.5
014424,8.6
014426,8.5
014427,8.5
014428,8.6
014430,8.6
014432,8.7
014435,9.0
014436,8.7
014437,8.7
014440,8.9
014441,8.6
014443,8.6
014444,8.5
014445,8.7
014448,8.5
014449,9.0
014450,8.8
014452,8.9
014453,8.9
014457,8.9
014458,8.9
014459,8.5
014460,8.8
014461,8.7
014462,8.7
014463,8.5
014464,8.7
014465,8.8
014467,8.9
014468,8.6
014470,8.7
014472,8.8
014474,8.5
014475,8.8
014476,8.7
014477,8.7
014479,8.8
014480,8.6
014481,8.8
014483,8.8
014484,8.7
014485,8.6
014487,8.7
014488,8.9
014489,8.7
014490,8.7
014491,9.0
014492,8.4
014493,8.8
014495,8.5
014497,8.6
014500,8.7
014501,8.8
014502,8.6
014503,8.6
014504,8.9
014506,8.9
014507,8.7
014508,8.7
014509,8.7
014510,8.5
014511,8.6
014512,8.5
014513,8.6
014515,8.6
014516,8.9
014517,8.6
014518,8.6
014519,8.7
014521,8.7
014523,8.4
014524,8.7
014526,8.7
014528,8.7
014529,8.6
014531,8.6
014533,8.7
014535,8.7
014536,8.6
014537,8.6
014539,8.6
014542,8.7
014543,8.7
014544,8.5
014547,8.6
014550,8.8
014554,8.5
014555,8.7
014556,8.4
014557,8.6
014558,8.8
014559,8.8
014560,8.6
014563,8.8
014565,8.6
014567,8.6
014568,8.6
014569,8.7
014570,8.7
014572,8.7
014573,8.5
014574,8.8
014575,8.5
014577,8.5
014578,8.4
014579,8.6
014580,8.6
014581,8.7
014582,8.4
014583,8.7
014584,8.6
014585,8.6
014586,8.7
014587,8.6
014590,8.7
014591,8.7
014592,8.6
014593,8.7
014595,8.7
014596,8.6
014597,8.8
014598,8.7
014599,8.8
014600,8.8
014602,8.8
014606,8.8
014608,8.7
014609,8.6
014610,8.5
014611,8.5
014614,8.8
014615,8.6
014616,8.6
014617,8.8
014619,8.6
014620,8.7
014625,8.7
014627,8.7
014628,8.8
014629,8.6
014632,8.7
014634,8.6
014635,8.6
014636,8.5
014637,8.7
014638,8.9
014639,8.7
014640,8.7
014641,8.7
014642,8.7
014643,8.7
014644,8.8
014645,8.7
014646,8.8
014647,8.6
014648,8.7
014649,8.5
014650,8.6
014651,8.7
014654,8.8
014655,8.8
014656,8.7
014659,8.8
014660,8.6
014661,8.5
014662,8.7
014663,8.9
014665,8.6
014667,8.7
014668,8.6
014669,8.7
014670,8.6
014671,8.4
014672,8.6
014674,8.5
014675,8.5
014676,8.6
014677,8.8
014679,8.7
014680,8.7
014681,8.7
014683,8.7
014684,8.6
014685,8.7
014687,8.7
014688,9.0
014689,8.8
014695,8.7
014696,8.5
014697,8.5
014698,8.6
014699,8.7
014700,8.9
014701,8.7
014702,8.5
014703,8.5
014704,8.9
014706,8.8
014707,8.6
014708,8.7
014709,8.7
014711,8.7
014712,8.7
014713,8.8
014714,8.6
014715,8.5
014716,8.7
014717,8.5
014718,8.7
014719,8.6
014720,8.8
014721,8.6
014722,8.6
014723,8.8
014724,8.7
014725,8.6
014726,8.5
014727,8.7
014728,8.6
014731,8.6
014732,8.6
014734,8.6
014735,8.3
014736,8.6
014737,8.7
014738,8.7
014739,8.8
014741,8.7
014743,8.6
014744,8.8
014745,8.7
014746,8.6
014747,8.5
014748,8.6
014749,8.8
014750,8.5
014751,8.8
014752,8.6
014753,8.6
014755,8.7
014757,8.8
014759,8.8
014761,8.7
014763,8.8
014764,8.6
014765,8.7
014766,8.6
014767,8.6
014768,8.7
014770,8.8
014771,8.5
014772,8.7
014773,8.7
014774,8.6
014775,8.7
014777,8.5
014778,8.5
014779,8.5
014781,8.9
014782,8.4
014787,8.8
014788,8.6
014789,8.8
014790,8.5
014791,8.6
014794,8.7
014795,8.7
014797,8.7
014798,8.6
014799,8.7
014800,8.6
014801,8.7
014802,8.7
014803,8.7
014804,8.8
014805,8.8
014807,8.6
014808,8.7
014810,8.7
014811,8.7
014813,8.8
014816,8.7
014817,8.8
014820,8.6
014821,8.5
014822,8.8
014825,8.7
014826,8.7
014828,8.8
014829,8.7
014830,8.5
014831,8.5
014833,8.4
014834,8.6
014836,8.8
014837,8.4
014838,8.6
014839,8.6
014841,8.6
014843,8.7
014844,8.5
014845,8.6
014847,8.5
014849,8.7
014850,8.7
014851,8.7
014852,8.4
014853,8.7
014855,8.7
014859,8.7
014860,8.6
014862,8.7
014865,8.8
014866,8.6
014867,8.7
014868,8.6
014870,8.7
014873,8.6
014874,8.8
014875,8.5
014877,8.5
014878,8.5
014879,8.4
014880,8.8
014882,8.8
014883,8.5
014884,8.7
014886,8.7
014888,9.0
014889,8.6
014890,8.6
014891,8.5
014892,8.8
014893,8.6
014894,8.6
014895,8.6
014896,8.6
014897,8.7
014900,8.6
014901,8.7
014902,8.9
014903,8.6
014904,8.6
014905,8.6
014906,8.5
014907,8.7
014910,8.4
014912,8.5
014914,8.7
014916,8.7
014917,8.7
014919,8.5
014920,8.6
014921,8.8
014922,8.8
014923,8.8
014926,8.4
014928,8.6
014930,8.8
014931,8.7
014932,8.6
014933,8.7
014934,8.7
014935,8.6
014936,8.6
014937,8.6
014938,8.6
014939,8.9
014940,8.7
014941,8.5
014942,8.6
014943,8.6
014944,8.7
014945,8.7
014946,8.7
014948,8.4
014950,8.9
014951,8.7
014952,8.6
014954,8.7
014957,8.7
014958,8.6
014960,8.8
014961,8.5
014964,8.6
014965,8.7
014966,8.8
014967,8.8
014969,8.6
014970,8.6
014971,8.7
014972,8.5
014975,8.6
014976,8.6
014977,8.7
014978,8.7
014979,8.7
014980,8.6
014981,8.5
014982,8.7
014983,8.6
014987,8.4
014988,8.6
014989,8.6
014990,8.7
014992,8.5
014993,8.5
014995,8.7
014996,8.9
014997,8.5
014998,8.7
014999,8.7
015000,8.7
015001,8.9
015004,8.6
015006,8.5
015007,8.5
015008,8.8
015010,8.6
015011,8.7
015013,8.5
015014,8.5
015015,8.6
015016,8.8
015017,8.5
015018,8.6
015019,8.5
015020,8.7
015022,8.7
015024,8.5
015025,8.6
015026,8.8
015027,8.9
015028,8.8
015029,8.6
015030,8.4
015031,8.6
015032,8.9
015034,8.6
015035,8.6
015036,8.8
015037,8.8
015038,8.9
015041,8.8
015042,8.6
015044,8.8
015045,8.5
015046,8.9
015047,8.4
015048,8.7
015050,8.7
015051,8.8
015052,8.6
015053,8.7
015055,8.6
015057,8.6
015058,8.6
015061,8.8
015063,8.8
015064,8.8
015065,8.7
015067,8.8
015068,8.8
015069,8.7
015070,8.8
015071,8.5
015072,8.5
015073,8.7
015074,8.6
015075,8.6
015076,8.6
015077,8.7
015078,8.6
015081,8.8
015082,8.6
015084,8.7
015085,8.8
015086,9.0
015087,8.5
015090,8.7
015091,8.7
015093,8.8
015095,8.7
015098,8.6
015099,8.6
015100,8.8
015102,8.6
015103,8.5
015104,9.0
015105,8.6
015106,8.7
015107,8.7
015108,8.6
015109,8.6
015110,8.5
015111,8.8
015112,8.5
015114,8.7
015115,8.8
015116,8.8
015117,8.7
015118,8.6
015120,8.7
015121,8.6
015122,8.7
015123,8.6
015125,8.5
015126,8.6
015127,8.7
015128,8.8
015129,8.6
015130,8.6
015131,8.7
015132,8.7
015133,8.6
015134,8.6
015135,8.7
015136,8.7
015138,8.8
015140,8.8
015141,8.7
015142,8.6
015143,8.9
015145,8.8
015146,8.8
015149,8.8
015150,8.8
015151,8.6
015154,8.7
015155,8.9
015156,8.8
015157,8.5
015158,8.8
015159,8.6
015161,8.7
015162,8.7
015163,8.7
015165,8.7
015166,8.8
015167,8.7
015168,8.6
015169,8.6
015170,8.6
015171,8.8
015172,8.9
015173,8.5
015174,8.7
015175,8.5
015176,8.8
015178,8.5
015179,8.7
015180,8.6
015183,8.4
015184,8.7
015186,8.8
015187,8.6
015188,8.4
015189,8.9
015190,8.6
015192,8.5
015194,8.7
015195,8.6
015197,8.7
015198,8.5
015199,8.8
015200,8.6
015202,8.7
015203,8.7
015204,8.7
015205,8.6
015206,8.8
015207,8.8
015208,8.4
015209,8.7
015210,8.5
015211,8.5
015212,8.8
015213,8.7
015214,8.6
015216,8.7
015217,8.5
015218,8.5
015219,8.6
015222,8.6
015223,8.6
015224,8.7
015225,8.7
015226,8.6
015228,8.6
015229,8.7
015230,8.8
015231,8.7
015233,8.8
015235,8.4
015236,8.6
015237,8.7
015238,8.7
015240,8.7
015241,8.5
015242,8.6
015243,8.6
015244,8.7
015245,8.7
015246,8.9
015247,8.7
015249,8.7
015250,8.9
015257,8.5
015259,8.7
015260,8.9
015261,8.8
015262,8.5
015263,8.7
015264,8.7
015265,8.7
015266,8.7
015267,8.5
015268,8.8
015271,8.6
015272,8.7
015273,8.7
015274,8.5
015275,8.6
015276,8.8
015277,8.6
015278,8.7
015280,8.8
015281,8.5
015282,8.7
015283,9.0
015284,8.9
015285,8.4
015286,8.7
015287,8.9
015289,8.6
015291,8.5
015292,8.7
015295,8.5
015296,8.6
015297,8.6
015298,8.6
015299,8.7
015300,8.7
015301,8.7
015302,8.6
015303,8.8
015304,8.6
015305,8.9
015306,8.7
015307,8.7
015308,8.7
015310,8.8
015311,8.6
015312,8.7
015313,8.4
015316,8.9
015317,8.8
015318,8.9
015319,8.6
015320,8.8
015321,8.6
015322,8.6
015323,8.6
015326,8.4
015327,8.7
015328,8.9
015329,8.6
015330,8.7
015332,8.9
015333,8.7
015334,8.6
015335,8.8
015336,8.5
015337,8.5
015338,8.5
015339,8.8
015340,8.9
015347,8.5
015348,8.3
015349,8.5
015350,8.6
015351,8.9
015352,8.6
015354,8.7
015355,8.8
015356,8.5
015358,8.7
015359,8.7
015360,8.7
015361,8.8
015362,8.8
015364,8.9
015365,8.9
015366,8.8
015367,8.7
015368,8.8
015369,8.6
015370,8.6
015371,8.6
015372,8.7
015373,8.7
015375,8.7
015376,8.6
015377,8.5
015378,8.6
015379,8.6
015380,8.8
015381,8.6
015383,8.7
015384,8.9
015386,8.7
015387,8.6
015388,8.8
015389,8.6
015390,8.8
015391,8.8
015393,8.5
015398,8.6
015399,8.8
015400,8.5
015401,8.6
015402,8.8
015403,8.5
015404,8.7
015405,8.6
015407,8.6
015408,8.6
015410,8.8
015411,8.9
015412,9.0
015415,8.4
015416,8.6
015417,8.4
015418,8.6
015421,8.8
015424,8.6
015425,8.5
015426,8.6
015427,8.7
015428,8.7
015429,8.7
015430,8.4
015431,8.4
015432,8.5
015433,8.8
015434,8.5
015435,8.7
015439,8.8
015441,8.6
015442,8.8
015445,8.8
015446,8.6
015447,8.7
015449,8.8
015450,8.8
015452,8.5
015453,8.9
015454,8.5
015455,8.6
015457,8.7
015458,8.7
015460,8.5
015461,8.7
015463,8.4
015464,8.5
015465,8.6
015467,8.8
015468,8.5
015469,8.8
015470,8.6
015471,8.6
015472,8.7
015473,8.7
015476,8.6
015478,8.7
015479,8.6
015480,8.8
015481,8.6
015483,8.5
015485,8.6
015486,8.4
015487,8.7
015488,8.4
015490,8.7
015491,8.7
015494,8.7
015495,8.6
015496,8.7
015497,9.0
015498,8.7
015499,8.8
015500,8.7
015501,8.8
015502,8.7
015505,8.7
015508,8.7
015509,8.7
015510,8.6
015511,8.6
015512,8.6
015513,8.7
015514,8.6
015515,8.8
015516,8.6
015517,8.8
015518,8.8
015519,8.6
015520,8.6
015521,8.7
015522,8.9
015523,8.9
015526,8.5
015527,8.6
015528,8.8
015530,8.6
015531,8.7
015532,8.7
015534,8.4
015536,8.8
015538,8.7
015543,8.8
015544,8.7
015545,8.6
015547,8.3
015550,8.8
015555,8.7
015556,8.9
015557,8.8
015558,8.5
015559,8.8
015560,8.7
015561,8.7
015562,8.7
015563,8.7
015564,8.7
015566,8.8
015567,8.7
015568,8.6
015569,8.7
015570,8.7
015571,8.5
015572,8.7
015573,8.6
015575,8.7
015577,8.6
015580,8.6
015581,8.6
015582,8.6
015583,8.6
015584,8.8
015585,8.7
015588,8.7
015589,8.7
015590,8.8
015591,8.4
015593,8.7
015594,8.4
015595,8.7
015596,8.5
015597,8.7
015598,8.6
015599,8.6
015600,9.0
015601,8.5
015602,8.5
015604,8.6
015605,8.7
015606,8.8
015607,8.3
015609,8.8
015610,8.4
015611,8.9
015612,8.7
015614,8.5
015615,8.8
015616,8.6
015617,8.6
015618,8.6
015619,8.8
015620,8.7
015621,8.7
015623,8.5
015624,8.6
015625,8.5
015626,8.7
015628,8.8
015631,8.6
015632,8.6
015633,8.6
015638,8.6
015639,8.5
015640,8.7
015641,8.6
015642,8.7
015643,8.6
015645,8.8
015648,8.6
015650,8.7
015652,8.5
015653,8.7
015654,8.5
015655,8.7
015656,8.6
015657,8.8
015659,8.5
015661,8.6
015664,8.5
015666,8.5
015667,8.8
015668,8.5
015669,8.6
015670,8.7
015671,8.7
015673,8.8
015674,8.5
015676,8.6
015677,8.6
015678,8.8
015679,8.9
015680,8.5
015681,8.5
015682,8.5
015683,8.6
015685,8.5
015688,8.9
015689,8.6
015690,8.7
015694,8.6
015695,8.9
015696,8.6
015697,8.5
015699,8.6
015701,8.6
015702,8.6
015703,8.9
015704,8.6
015705,8.8
015706,8.8
015708,8.7
015709,8.9
015710,8.7
015711,8.6
015713,8.7
015715,8.6
015716,8.6
015717,8.6
015718,8.4
015721,8.8
015723,8.5
015725,9.0
015728,8.8
015729,8.8
015730,8.7
015731,8.5
015732,8.4
015733,8.7
015736,8.6
015737,8.8
015739,8.8
015742,8.8
015743,8.6
015744,8.5
015746,8.7
015747,8.7
015749,8.7
015750,8.5
015751,8.6
015752,8.9
015753,8.7
015755,8.7
015757,8.6
015758,8.5
015760,8.8
015763,8.6
015764,8.7
015765,8.7
015766,8.6
015767,8.7
015768,8.6
015770,8.7
015772,8.5
015774,8.7
015775,8.5
015776,8.9
015777,8.6
015778,8.6
015779,8.7
015781,9.0
015783,8.5
015784,8.6
015787,8.5
015789,8.5
015790,8.9
015791,8.7
015792,8.5
015793,8.9
015794,8.6
015795,9.0
015796,8.5
015799,8.7
015800,8.7
015801,8.9
015802,8.5
015803,8.7
015804,8.6
015805,8.7
015806,8.7
015807,8.6
015808,8.7
015809,8.6
015810,8.7
015811,8.6
015812,8.7
015814,8.6
015815,8.5
015816,8.6
015817,8.7
015819,8.9
015820,8.7
015821,8.7
015822,8.8
015823,8.9
015824,8.8
015825,8.7
015827,8.6
015829,8.9
015831,8.6
015832,8.8
015833,8.8
015834,8.7
015836,8.6
015837,8.8
015838,8.6
015839,8.5
015840,8.6
015842,8.8
015845,8.4
015846,8.5
015848,8.7
015849,8.7
015850,8.7
015851,8.5
015854,8.9
015855,8.9
015858,8.9
015861,8.9
015862,8.8
015863,8.7
015864,8.4
015865,8.9
015866,8.8
015867,8.5
015868,8.7
015869,8.5
015871,8.7
015872,8.8
015873,8.7
015874,8.8
015875,8.7
015877,8.7
015878,8.7
015879,8.7
015880,8.7
015881,8.7
015882,8.6
015883,8.9
015885,8.5
015886,8.7
015888,8.7
015889,8.8
015891,8.6
015892,8.5
015893,8.6
015894,8.7
015895,8.9
015896,8.7
015897,8.7
015898,8.7
015901,8.3
015904,8.8
015905,8.7
015908,8.9
015911,8.6
015913,8.6
015914,8.5
015915,8.5
015919,8.8
015921,8.5
015922,8.7
015924,8.6
015925,8.5
015926,8.6
015929,8.6
015932,8.6
015933,8.5
015938,8.8
015939,8.6
015940,8.7
015941,8.7
015942,8.5
015945,8.7
015947,8.5
015948,8.6
015950,8.6
015952,8.8
015953,8.7
015954,8.6
015955,8.7
015956,8.5
015957,8.7
015958,8.7
015959,8.5
015960,8.7
015961,8.9
015962,8.7
015964,8.8
015966,8.6
015967,8.7
015968,8.6
015970,8.6
015971,8.7
015972,8.7
015973,8.7
015975,8.8
015976,8.6
015977,8.7
015978,8.8
015979,8.6
015980,8.7
015981,8.7
015982,8.7
015983,8.7
015984,8.6
015985,8.8
015986,8.6
015987,8.5
015988,8.6
015989,8.7
015990,8.6
015992,8.8
015993,8.5
015994,8.8
015996,8.5
015997,8.5
015998,8.6
015999,8.7
016000,9.0
016001,8.7
016002,8.7
016003,8.7
016005,8.7
016007,8.7
016008,8.7
016009,8.9
016010,8.8
016011,8.8
016012,8.7
016013,9.1
016015,8.7
016016,8.6
016017,8.8
016018,8.7
016019,9.1
016020,8.5
016023,8.7
016024,8.6
016026,8.9
016027,8.8
016028,8.8
016029,8.7
016030,8.9
016031,8.6
016032,8.8
016033,9.0
016035,8.7
016037,8.7
016039,8.9
016040,8.8
016042,8.6
016043,8.6
016044,8.9
016046,8.5
016047,8.7
016048,8.8
016049,8.8
016051,8.9
016053,8.7
016055,8.6
016056,8.8
016058,8.8
016059,8.9
016060,8.7
016061,8.6
016062,8.8
016063,8.8
016065,8.7
016066,8.6
016067,8.7
016068,8.8
016069,8.7
016073,8.7
016074,8.8
016075,8.8
016076,8.9
016077,8.6
016078,9.0
016079,8.5
016080,8.8
016081,8.9
016082,8.6
016083,8.7
016085,8.6
016086,8.8
016087,8.7
016088,8.6
016089,8.8
016092,8.8
016093,8.8
016094,8.9
016095,8.6
016097,8.8
016098,8.7
016099,8.7
016100,8.7
016101,8.7
016102,8.7
016103,8.8
016104,8.6
016105,8.6
016106,8.8
016107,8.8
016108,8.8
016111,8.8
016112,8.7
016113,8.8
016114,8.6
016115,8.8
016116,8.9
016117,8.8
016118,8.8
016119,8.9
016122,8.8
016124,8.8
016125,8.9
016127,8.7
016128,8.8
016129,8.7
016130,8.9
016131,8.7
016133,8.7
016135,8.7
016137,8.7
016138,8.8
016139,8.9
016142,8.8
016143,8.8
016144,8.6
016145,8.9
016148,8.9
016149,8.6
016150,8.9
016151,8.8
016153,8.8
016154,8.7
016155,8.8
016156,8.9
016158,8.9
016160,8.7
016161,8.8
016162,8.8
016163,8.5
016164,8.4
016166,8.8
016167,8.8
016169,8.9
016172,8.7
016174,8.5
016176,9.1
016178,8.7
016180,8.7
016181,8.8
016183,9.0
016184,8.7
016185,8.7
016186,8.9
016188,8.8
016189,8.9
016190,8.8
016191,8.9
016194,8.8
016196,8.8
016197,8.7
016198,8.7
016199,8.6
016200,8.8
016201,8.8
016203,8.8
016204,8.7
016205,8.9
016208,8.7
016210,9.0
016211,8.8
016212,9.0
016213,8.7
016214,8.7
016216,8.6
016217,8.7
016218,8.9
016219,8.6
016220,8.8
016221,8.8
016222,8.7
016223,8.9
016224,8.8
016225,8.9
016226,8.8
016227,8.9
016228,8.7
016229,8.8
016231,8.9
016232,8.6
016233,8.7
016235,8.9
016236,8.9
016237,8.9
016239,8.9
016240,8.7
016241,8.8
016242,8.9
016243,8.7
016244,8.9
016246,8.9
016247,8.7
016248,8.5
016250,8.9
016251,8.9
016252,8.7
016253,8.9
016254,8.6
016255,8.6
016256,8.8
016258,8.7
016259,8.6
016260,8.9
016261,8.8
016262,8.6
016264,8.9
016265,8.9
016266,8.7
016267,8.7
016268,8.7
016269,8.9
016270,8.7
016271,8.7
016273,8.9
016274,8.7
016277,8.8
016278,8.9
016279,8.7
016280,8.8
016281,8.4
016282,8.9
016283,8.8
016284,9.1
016285,8.7
016286,8.7
016289,8.7
016290,8.8
016291,8.9
016292,8.8
016295,9.0
016296,8.7
016297,8.7
016299,8.9
016300,9.0
016301,8.7
016302,8.8
016303,8.9
016305,8.9
016306,8.8
016307,8.6
016308,9.0
016309,8.6
016310,8.7
016313,8.9
016314,8.5
016315,8.7
016316,8.7
016317,8.8
016319,8.7
016320,8.8
016321,9.0
016322,8.9
016323,8.8
016324,8.8
016327,8.7
016328,8.8
016329,8.8
016330,8.6
016332,8.7
016334,8.8
016335,8.7
016336,8.7
016337,9.0
016339,8.7
016340,8.8
016341,8.9
016342,8.7
016343,8.9
016344,8.6
016345,8.5
016347,8.9
016349,8.8
016350,8.7
016351,8.6
016352,8.8
016353,8.7
016354,8.8
016355,8.9
016357,8.7
016359,8.8
016360,8.7
016361,8.7
016362,8.6
016363,8.8
016364,8.9
016365,8.7
016366,8.7
016367,8.9
016368,8.8
016369,8.5
016370,8.8
016371,8.6
016372,8.6
016374,8.8
016375,8.7
016376,8.8
016377,8.6
016378,8.6
016379,8.6
016380,9.1
016381,8.9
016382,8.8
016386,8.9
016387,9.0
016388,8.9
016389,8.6
016390,8.8
016391,8.7
016392,8.6
016393,8.7
016396,8.9
016398,8.8
016400,8.8
016402,8.8
016403,8.6
016404,8.7
016405,8.6
016406,8.9
016407,8.8
016408,8.8
016410,9.0
016411,9.0
016415,8.7
016416,8.7
016419,8.7
016420,8.9
016421,8.7
016422,8.8
016423,8.6
016428,8.6
016429,8.8
016430,8.9
016431,8.7
016432,8.8
016433,8.6
016436,8.7
016437,8.9
016438,8.8
016439,8.9
016440,8.9
016441,8.7
016443,8.8
016444,8.8
016445,8.7
016447,8.7
016448,8.7
016449,8.9
016451,8.7
016452,8.9
016453,8.7
016454,8.9
016456,8.7
016460,8.7
016461,8.7
016463,8.7
016465,8.8
016467,8.6
016468,9.0
016469,8.7
016470,8.9
016471,8.9
016472,8.7
016473,8.6
016474,9.0
016475,8.8
016476,8.8
016477,8.7
016478,8.9
016480,8.9
016483,8.7
016486,8.8
016487,8.9
016488,8.7
016489,8.8
016491,8.7
016492,8.7
016493,8.7
016496,8.9
016497,8.8
016498,8.7
016499,8.7
016500,8.6
016504,8.8
016505,8.8
016506,8.6
016507,8.9
016510,8.9
016511,8.6
016513,8.7
016514,8.9
016516,8.9
016517,8.8
016518,8.9
016519,8.6
016520,8.9
016521,8.8
016523,8.8
016526,8.7
016527,8.8
016528,8.6
016529,8.8
016531,8.8
016533,8.9
016534,8.7
016536,8.8
016537,8.9
